Ort 	          : Madrid
Breitengrad       : 40.45
Längengrad	  : -3.7
Hoehenlage        : 716 Meter ueber NN


Art des TMY       : mittleres Jahr
Bezugszeitraum    : 2017-2019
Datenbasis        : National solar radiation database 

NSRDB,232500,-,-,-,40.45,-3.7,0,716,1,w/m2,w/m2,w/m2
Year,MM,DD,HH,Minute,Temperature,DHI,GHI,DNI,Surface Albedo,Wind Direction,Wind Speed,Pressure
2019,3,11,14,30,19,79,759,989,0.15,34,1.8,938
2019,3,11,15,30,19.1,74,659,962,0.15,24,1.4,938
2019,3,11,16,30,18.7,67,507,909,0.15,23,1,938
2019,3,11,17,30,17.1,55,319,812,0.15,39,0.6,938
2019,3,11,18,30,14.6,35,115,573,0.15,54,0.5,938
2019,3,11,19,30,12.7,0,0,0,0.15,52,0.7,938
2019,3,11,20,30,11.4,0,0,0,0.15,49,0.9,938
2019,3,11,21,30,10.1,0,0,0,0.15,53,1.1,939
2019,3,11,22,30,9.2,0,0,0,0.15,63,1.1,939
2019,3,11,23,30,8.3,0,0,0,0.15,79,1.1,938
2019,3,11,24,30,7.9,0,0,0,0.15,89,1,938
2019,3,12,1,30,6.9,0,0,0,0.15,126,1,938
2019,3,12,2,30,6.1,0,0,0,0.15,145,1,938
2019,3,12,3,30,5.5,0,0,0,0.15,156,0.9,938
2019,3,12,4,30,5.3,0,0,0,0.15,160,0.8,938
2019,3,12,5,30,5.1,0,0,0,0.15,158,0.7,938
2019,3,12,6,30,4.7,0,0,0,0.15,154,0.5,937
2019,3,12,7,30,5.4,0,0,0,0.15,145,0.6,937
2019,3,12,8,30,7.7,46,144,552,0.15,143,0.8,937
2019,3,12,9,30,10.8,143,227,236,0.15,171,1.4,937
2019,3,12,10,30,14.1,214,374,311,0.15,208,2.5,937
2019,3,12,11,30,16.8,265,505,382,0.15,226,3.7,936
2019,3,12,12,30,18.8,245,629,548,0.15,238,4.3,935
2019,3,12,13,30,20.1,352,526,242,0.15,247,4.6,935
2019,3,12,14,30,20.8,314,545,333,0.15,255,4.7,934
2019,3,12,15,30,20.9,212,527,514,0.15,260,4.6,933
2019,3,12,16,30,20.2,175,391,443,0.15,261,4.1,932
2019,3,12,17,30,17.6,63,311,753,0.15,262,2.9,932
2019,3,12,18,30,13.9,40,111,490,0.15,269,1.9,932
2019,3,12,19,30,11.7,0,0,0,0.15,285,2,933
2019,3,12,20,30,10.8,0,0,0,0.15,304,2.3,933
2019,3,12,21,30,9.9,0,0,0,0.15,316,2.5,933
2019,3,12,22,30,9.1,0,0,0,0.15,319,2.4,934
2019,3,12,23,30,8.3,0,0,0,0.15,318,2.2,934
2019,3,12,24,30,7.9,0,0,0,0.15,317,2,934
2019,3,13,1,30,7.3,0,0,0,0.16,316,1.9,933
2019,3,13,2,30,7,0,0,0,0.16,320,1.9,933
2019,3,13,3,30,6.8,0,0,0,0.16,329,2.1,933
2019,3,13,4,30,6.3,0,0,0,0.16,342,2.4,933
2019,3,13,5,30,5.6,0,0,0,0.16,352,2.5,933
2019,3,13,6,30,4.8,0,0,0,0.16,358,2.6,934
2019,3,13,7,30,5.3,0,0,0,0.16,180,3.3,934
2019,3,13,8,30,7,43,154,611,0.16,2,4.6,935
2019,3,13,9,30,8.8,146,166,56,0.16,4,5.3,936
2019,3,13,10,30,10.4,70,552,931,0.16,2,5.3,936
2019,3,13,11,30,11.9,79,697,975,0.16,179,5.1,936
2019,3,13,12,30,13.2,83,782,991,0.16,356,5,937
2019,3,13,13,30,14,82,809,1000,0.16,354,5,936
2019,3,13,14,30,14.3,80,771,992,0.16,352,5.1,936
2019,3,13,15,30,14.1,74,667,962,0.16,353,5,936
2019,3,13,16,30,13.3,67,514,908,0.16,354,4.8,936
2019,3,13,17,30,11.7,56,323,804,0.16,357,3.9,937
2019,3,13,18,30,8.7,36,120,562,0.16,181,2.5,937
2019,3,13,19,30,6.3,0,0,0,0.16,6,1.8,938
2019,3,13,20,30,5.4,0,0,0,0.16,13,1.9,938
2019,3,13,21,30,4.5,0,0,0,0.16,20,2,939
2019,3,13,22,30,3.6,0,0,0,0.16,26,1.8,939
2019,3,13,23,30,2.7,0,0,0,0.16,31,1.6,939
2019,3,13,24,30,2.3,0,0,0,0.16,34,1.5,939
2019,3,14,1,30,1.4,0,0,0,0.16,31,1.4,939
2019,3,14,2,30,0.9,0,0,0,0.16,28,1.4,939
2019,3,14,3,30,0.4,0,0,0,0.16,25,1.4,939
2019,3,14,4,30,-0.1,0,0,0,0.16,22,1.4,939
2019,3,14,5,30,-0.4,0,0,0,0.16,19,1.5,939
2019,3,14,6,30,-0.5,0,0,0,0.16,17,1.6,939
2019,3,14,7,30,1.1,0,0,0,0.16,17,2.4,940
2019,3,14,8,30,4.3,44,159,611,0.16,19,3.1,940
2019,3,14,9,30,7.6,63,366,823,0.16,19,3.1,940
2019,3,14,10,30,10.4,71,558,932,0.16,14,2.8,940
2019,3,14,11,30,12.8,76,704,982,0.16,5,2.7,939
2019,3,14,12,30,14.9,79,794,1006,0.16,177,2.7,939
2019,3,14,13,30,16.6,79,822,1015,0.16,351,2.8,938
2019,3,14,14,30,17.5,79,782,1004,0.16,347,3,937
2019,3,14,15,30,17.7,76,681,976,0.16,344,3.1,937
2019,3,14,16,30,17.1,70,530,927,0.16,341,3,936
2019,3,14,17,30,14.6,58,335,825,0.16,339,2.1,936
2019,3,14,18,30,10.5,38,127,591,0.16,338,1.4,937
2019,3,14,19,30,7.8,0,0,0,0.16,340,1.4,937
2019,3,14,20,30,6.6,0,0,0,0.16,343,1.4,938
2019,3,14,21,30,5.7,0,0,0,0.16,347,1.4,938
2019,3,14,22,30,5,0,0,0,0.16,351,1.4,938
2019,3,14,23,30,4.3,0,0,0,0.16,355,1.4,938
2019,3,14,24,30,4,0,0,0,0.16,357,1.4,938
2019,3,15,1,30,3.2,0,0,0,0.16,3,1.4,938
2019,3,15,2,30,2.7,0,0,0,0.16,9,1.4,937
2019,3,15,3,30,2.3,0,0,0,0.16,14,1.5,937
2019,3,15,4,30,1.9,0,0,0,0.16,18,1.5,937
2019,3,15,5,30,1.6,0,0,0,0.16,21,1.5,937
2019,3,15,6,30,1.5,0,0,0,0.16,23,1.4,937
2019,3,15,7,30,3.6,0,0,0,0.16,25,1.8,937
2019,3,15,8,30,7.5,42,170,660,0.16,24,2.2,938
2019,3,15,9,30,11.4,144,254,292,0.16,17,2,938
2019,3,15,10,30,15.2,70,566,940,0.16,177,1.6,938
2019,3,15,11,30,18.3,76,711,986,0.16,323,1.4,937
2019,3,15,12,30,20.5,79,801,1009,0.16,297,1.4,937
2019,3,15,13,30,21.8,80,827,1016,0.16,288,1.3,936
2019,3,15,14,30,22.4,78,788,1006,0.16,288,1.2,935
2019,3,15,15,30,22.5,75,686,980,0.16,288,1.1,935
2019,3,15,16,30,22,68,536,936,0.16,285,0.9,934
2019,3,15,17,30,19.9,57,341,835,0.16,275,0.6,934
2019,3,15,18,30,17.2,37,132,607,0.16,275,0.5,935
2019,3,15,19,30,15.7,0,0,0,0.16,295,0.6,935
2019,3,15,20,30,14.6,0,0,0,0.16,321,0.8,935
2019,3,15,21,30,13.3,0,0,0,0.16,344,1,935
2019,3,15,22,30,12.2,0,0,0,0.16,181,1.1,935
2019,3,15,23,30,11.3,0,0,0,0.16,14,1.1,935
2019,3,15,24,30,10.7,0,0,0,0.16,20,1.1,935
2019,3,16,1,30,9,0,0,0,0.16,30,1.1,934
2019,3,16,2,30,8.5,0,0,0,0.16,34,1.1,934
2019,3,16,3,30,7.9,0,0,0,0.16,36,1,934
2019,3,16,4,30,7.6,0,0,0,0.16,36,0.9,933
2019,3,16,5,30,7.3,0,0,0,0.16,34,0.9,933
2019,3,16,6,30,7.3,0,0,0,0.16,34,0.8,933
2019,3,16,7,30,8.7,0,0,0,0.16,41,0.6,934
2019,3,16,8,30,11.6,37,37,0,0.16,55,0.6,934
2019,3,16,9,30,14.7,97,97,0,0.16,129,0.6,934
2019,3,16,10,30,17.9,241,349,203,0.16,197,1.3,934
2019,3,16,11,30,20.6,286,507,340,0.16,200,2.7,933
2019,3,16,12,30,22.1,81,802,1001,0.16,203,3.3,932
2019,3,16,13,30,22.7,83,827,1004,0.16,208,3.5,931
2019,3,16,14,30,22.9,81,787,996,0.16,213,3.4,930
2019,3,16,15,30,22.7,76,682,963,0.16,219,3.2,929
2019,3,16,16,30,21.9,69,528,911,0.16,225,2.7,929
2019,3,16,17,30,19.3,58,336,810,0.16,231,1.7,929
2019,3,16,18,30,15.4,38,131,585,0.16,238,1.2,928
2019,3,16,19,30,12.8,0,0,0,0.16,249,1.5,928
2019,3,16,20,30,11.4,0,0,0,0.16,264,1.6,928
2019,3,16,21,30,10.3,0,0,0,0.16,279,1.6,928
2019,3,16,22,30,9.3,0,0,0,0.16,291,1.6,928
2019,3,16,23,30,8.6,0,0,0,0.16,297,1.5,928
2019,3,16,24,30,8.3,0,0,0,0.16,299,1.5,928
2019,3,17,1,30,7.5,0,0,0,0.16,302,1.5,928
2019,3,17,2,30,7.1,0,0,0,0.16,302,1.4,927
2019,3,17,3,30,6.9,0,0,0,0.16,306,1.4,927
2019,3,17,4,30,6.4,0,0,0,0.16,315,1.4,927
2019,3,17,5,30,5.5,0,0,0,0.16,328,1.5,927
2019,3,17,6,30,4.7,0,0,0,0.16,337,1.7,928
2019,3,17,7,30,6,0,0,0,0.16,343,2.5,928
2019,3,17,8,30,8.9,51,174,603,0.16,345,3.4,929
2019,3,17,9,30,11.8,74,378,791,0.16,341,3.7,929
2019,3,17,10,30,14.5,92,562,873,0.16,332,3.9,929
2019,3,17,11,30,16.4,107,703,910,0.16,325,4.1,929
2019,3,17,12,30,17.5,247,671,585,0.16,322,4.3,929
2019,3,17,13,30,18.1,351,585,313,0.16,321,4.6,928
2019,3,17,14,30,18,302,597,413,0.16,322,4.8,928
2019,3,17,15,30,17.5,104,655,871,0.16,326,4.8,928
2019,3,17,16,30,16.6,185,409,443,0.16,331,4.6,927
2019,3,17,17,30,15,129,237,312,0.16,338,3.9,928
2019,3,17,18,30,12.2,45,125,489,0.16,345,2.6,928
2019,3,17,19,30,10,0,0,0,0.16,176,2.2,929
2019,3,17,20,30,9.1,0,0,0,0.16,11,2.9,929
2019,3,17,21,30,8.3,0,0,0,0.16,26,3.9,930
2019,3,17,22,30,7.1,0,0,0,0.16,36,4.5,931
2019,3,17,23,30,6,0,0,0,0.16,39,4.4,931
2019,3,17,24,30,5.6,0,0,0,0.16,39,4.2,931
2019,3,18,1,30,4.9,0,0,0,0.16,37,3.9,932
2019,3,18,2,30,4.4,0,0,0,0.16,37,3.7,932
2019,3,18,3,30,3.7,0,0,0,0.16,37,3.3,932
2019,3,18,4,30,2.6,0,0,0,0.16,35,2.7,932
2019,3,18,5,30,1.4,0,0,0,0.16,31,2.4,933
2019,3,18,6,30,1,0,0,0,0.16,27,2.4,933
2019,3,18,7,30,2.3,11,14,155,0.16,26,3.3,934
2019,3,18,8,30,5.1,46,186,669,0.16,33,4.6,934
2019,3,18,9,30,7.7,155,173,47,0.16,40,5,934
2019,3,18,10,30,9.9,74,579,929,0.16,41,4.7,934
2019,3,18,11,30,11.6,81,723,975,0.16,40,4.4,934
2019,3,18,12,30,13,83,812,999,0.16,39,4.1,934
2019,3,18,13,30,14.1,84,833,999,0.16,37,4,933
2019,3,18,14,30,14.8,82,793,989,0.16,34,3.8,933
2019,3,18,15,30,15,79,687,955,0.16,32,3.6,932
2019,3,18,16,30,14.6,75,529,889,0.16,29,3.3,932
2019,3,18,17,30,13,64,335,773,0.16,23,2.4,932
2019,3,18,18,30,9.8,53,103,304,0.16,18,1.5,933
2019,3,18,19,30,7.4,0,0,0,0.16,17,1.5,933
2019,3,18,20,30,6.5,0,0,0,0.16,20,1.8,934
2019,3,18,21,30,5.5,0,0,0,0.16,27,2.3,934
2019,3,18,22,30,4.6,0,0,0,0.16,32,2.3,935
2019,3,18,23,30,3.9,0,0,0,0.16,33,2.1,935
2019,3,18,24,30,3.6,0,0,0,0.16,33,2,935
2019,3,19,1,30,3.1,0,0,0,0.16,30,1.7,935
2019,3,19,2,30,2.8,0,0,0,0.16,25,1.6,935
2019,3,19,3,30,2.7,0,0,0,0.16,19,1.6,934
2019,3,19,4,30,2.8,0,0,0,0.16,14,1.7,934
2019,3,19,5,30,2.6,0,0,0,0.16,11,1.7,934
2019,3,19,6,30,2.3,0,0,0,0.16,8,1.9,934
2019,3,19,7,30,3.5,12,15,155,0.16,8,2.9,935
2019,3,19,8,30,6.2,68,143,350,0.16,13,4.2,935
2019,3,19,9,30,8.8,65,389,819,0.16,19,4.8,935
2019,3,19,10,30,10.9,75,575,912,0.16,20,5,935
2019,3,19,11,30,12.6,290,528,359,0.16,20,5.2,934
2019,3,19,12,30,13.8,348,564,293,0.16,21,5.2,934
2019,3,19,13,30,14.8,369,561,255,0.16,21,5.1,933
2019,3,19,14,30,15.4,343,547,283,0.16,20,5,933
2019,3,19,15,30,15.4,295,471,275,0.16,20,4.9,933
2019,3,19,16,30,14.9,182,425,473,0.16,21,4.8,932
2019,3,19,17,30,13.3,63,343,790,0.16,22,4.3,933
2019,3,19,18,30,10.5,42,138,569,0.16,22,3.2,933
2019,3,19,19,30,8.1,0,0,0,0.16,23,2.8,934
2019,3,19,20,30,7,0,0,0,0.16,25,3,935
2019,3,19,21,30,5.8,0,0,0,0.16,27,2.8,936
2019,3,19,22,30,4.6,0,0,0,0.16,29,2.4,937
2019,3,19,23,30,3.5,0,0,0,0.16,29,2.1,937
2019,3,19,24,30,3.1,0,0,0,0.16,29,2,937
2019,3,20,1,30,2,0,0,0,0.16,24,2,937
2019,3,20,2,30,1.4,0,0,0,0.16,21,2.1,937
2019,3,20,3,30,0.9,0,0,0,0.16,19,2.3,937
2019,3,20,4,30,0.6,0,0,0,0.16,19,2.5,937
2019,3,20,5,30,0.2,0,0,0,0.16,20,2.6,937
2019,3,20,6,30,0.2,0,0,0,0.16,20,2.8,937
2019,3,20,7,30,1.6,13,19,202,0.16,25,3.6,937
2019,3,20,8,30,4.5,47,196,681,0.16,37,4.8,937
2019,3,20,9,30,7.3,63,405,855,0.16,49,5.3,937
2019,3,20,10,30,9.5,72,592,938,0.16,54,4.9,937
2019,3,20,11,30,11.4,78,735,982,0.16,56,4.5,937
2019,3,20,12,30,12.8,81,823,1004,0.16,57,4.2,937
2019,3,20,13,30,13.9,84,847,1006,0.16,57,3.9,936
2019,3,20,14,30,14.5,82,807,998,0.16,57,3.7,935
2019,3,20,15,30,14.7,78,704,971,0.16,55,3.6,935
2019,3,20,16,30,14.4,71,548,920,0.16,54,3.4,935
2019,3,20,17,30,12.9,60,357,831,0.16,54,2.5,935
2019,3,20,18,30,9.4,40,148,621,0.16,55,1.6,935
2019,3,20,19,30,6.7,0,0,0,0.16,56,1.7,935
2019,3,20,20,30,5.9,0,0,0,0.16,56,2.4,936
2019,3,20,21,30,5.3,0,0,0,0.16,57,3.3,936
2019,3,20,22,30,4.5,0,0,0,0.16,59,3.8,937
2019,3,20,23,30,3.5,0,0,0,0.16,61,3.7,937
2019,3,20,24,30,3,0,0,0,0.16,63,3.5,937
2019,3,21,1,30,1.4,0,0,0,0.16,72,2.1,937
2019,3,21,2,30,0.5,0,0,0,0.16,75,1.5,937
2019,3,21,3,30,0,0,0,0,0.16,73,1.2,937
2019,3,21,4,30,-0.5,0,0,0,0.16,67,1.2,937
2019,3,21,5,30,-0.8,0,0,0,0.16,59,1.2,937
2019,3,21,6,30,-0.7,0,0,0,0.16,54,1.5,938
2019,3,21,7,30,1.2,14,20,170,0.16,53,2.2,938
2019,3,21,8,30,4.7,53,195,632,0.16,64,2.3,938
2019,3,21,9,30,8.3,72,402,812,0.16,87,1.6,938
2019,3,21,10,30,10.9,82,589,907,0.16,99,1.3,937
2019,3,21,11,30,12.6,89,731,952,0.16,97,1.4,937
2019,3,21,12,30,13.8,94,823,979,0.16,94,1.5,936
2019,3,21,13,30,14.6,92,848,991,0.16,90,1.5,936
2019,3,21,14,30,15.1,90,807,982,0.16,86,1.5,935
2019,3,21,15,30,15.1,85,704,955,0.16,85,1.5,934
2019,3,21,16,30,14.7,78,547,897,0.16,91,1.4,934
2019,3,21,17,30,13.4,65,353,797,0.16,104,1,934
2019,3,21,18,30,11.4,43,146,584,0.16,137,0.6,934
2019,3,21,19,30,9.8,0,0,0,0.16,175,0.4,935
2019,3,21,20,30,9,0,0,0,0.16,177,0.2,935
2019,3,21,21,30,8.1,0,0,0,0.16,141,0.3,935
2019,3,21,22,30,6.5,0,0,0,0.16,121,0.8,936
2019,3,21,23,30,4.7,0,0,0,0.16,128,1,936
2019,3,21,24,30,3.8,0,0,0,0.16,131,1.1,936
2019,3,22,1,30,2,0,0,0,0.16,136,1.1,937
2019,3,22,2,30,1.3,0,0,0,0.16,136,1,937
2019,3,22,3,30,0.9,0,0,0,0.16,127,0.9,937
2019,3,22,4,30,0.6,0,0,0,0.16,101,0.8,937
2019,3,22,5,30,0.2,0,0,0,0.16,73,0.8,937
2019,3,22,6,30,0,0,0,0,0.16,59,0.9,937
2019,3,22,7,30,1.9,16,21,115,0.16,53,1.4,937
2019,3,22,8,30,5.7,61,194,579,0.16,51,1.8,938
2019,3,22,9,30,9.6,84,400,770,0.16,61,1.9,938
2019,3,22,10,30,12.6,99,585,862,0.16,75,2.2,937
2019,3,22,11,30,14.5,109,727,909,0.16,79,2.3,937
2019,3,22,12,30,15.9,116,813,931,0.16,77,2.3,937
2019,3,22,13,30,17,116,837,939,0.16,74,2.3,936
2019,3,22,14,30,17.6,115,792,921,0.16,74,2.3,935
2019,3,22,15,30,17.7,109,689,889,0.16,77,2.2,935
2019,3,22,16,30,17.4,100,531,820,0.16,85,2,934
2019,3,22,17,30,15.8,84,340,700,0.16,101,1.4,934
2019,3,22,18,30,13.3,57,137,445,0.16,124,0.9,934
2019,3,22,19,30,11.2,0,0,0,0.16,142,1.1,935
2019,3,22,20,30,9.8,0,0,0,0.16,152,1.1,936
2019,3,22,21,30,8.4,0,0,0,0.16,157,1.2,936
2019,3,22,22,30,6.9,0,0,0,0.16,158,1.3,937
2019,3,22,23,30,6,0,0,0,0.16,156,1.2,937
2019,3,22,24,30,5.7,0,0,0,0.16,155,1.1,937
2019,3,23,1,30,5.8,0,0,0,0.16,120,0.7,937
2019,3,23,2,30,5.4,0,0,0,0.16,72,0.6,937
2019,3,23,3,30,4.8,0,0,0,0.16,36,0.7,936
2019,3,23,4,30,4.3,0,0,0,0.16,29,0.9,936
2019,3,23,5,30,3.9,0,0,0,0.16,33,1.2,936
2019,3,23,6,30,3.8,0,0,0,0.16,40,1.4,936
2019,3,23,7,30,5.9,19,21,61,0.16,46,1.9,936
2019,3,23,8,30,9.7,81,186,446,0.16,55,2.6,937
2019,3,23,9,30,13.1,177,222,108,0.16,72,3,937
2019,3,23,10,30,15.8,252,406,272,0.16,88,3.4,936
2019,3,23,11,30,17.5,286,566,410,0.16,94,3.6,936
2019,3,23,12,30,18.8,138,794,872,0.16,97,3.7,935
2019,3,23,13,30,19.6,351,633,365,0.16,98,3.6,934
2019,3,23,14,30,20,357,550,261,0.16,99,3.6,933
2019,3,23,15,30,19.7,59,59,0,0.16,101,3.5,933
2019,3,23,16,30,18.9,143,143,0,0.16,108,3.4,932
2019,3,23,17,30,17.1,131,136,12,0.16,119,2.5,932
2019,3,23,18,30,14.1,15,15,0,0.16,135,1.7,933
2019,3,23,19,30,11.8,0,0,0,0.16,149,1.6,934
2019,3,23,20,30,10.4,0,0,0,0.16,159,1.7,934
2019,3,23,21,30,9.1,0,0,0,0.16,164,1.4,935
2019,3,23,22,30,7.9,0,0,0,0.16,163,1.1,935
2019,3,23,23,30,7.4,0,0,0,0.16,149,0.9,935
2019,3,23,24,30,7.3,0,0,0,0.16,138,0.8,935
2019,3,24,1,30,6.7,0,0,0,0.16,96,0.7,934
2019,3,24,2,30,6.3,0,0,0,0.16,79,0.9,934
2019,3,24,3,30,5.9,0,0,0,0.16,69,1,934
2019,3,24,4,30,5.7,0,0,0,0.16,62,1.2,934
2019,3,24,5,30,5.5,0,0,0,0.16,56,1.3,934
2019,3,24,6,30,5.5,0,0,0,0.16,53,1.5,934
2019,3,24,7,30,7.4,21,24,74,0.16,51,2.2,935
2019,3,24,8,30,10.9,81,193,466,0.16,56,2.9,935
2019,3,24,9,30,14.2,138,139,2,0.16,72,3.1,935
2019,3,24,10,30,16.7,254,411,273,0.16,87,3.3,935
2019,3,24,11,30,18.3,127,720,861,0.16,97,3.5,934
2019,3,24,12,30,19.5,132,808,892,0.16,107,3.5,934
2019,3,24,13,30,20.3,127,834,911,0.16,116,3.4,933
2019,3,24,14,30,20.7,128,791,893,0.16,122,3.2,932
2019,3,24,15,30,20.6,124,688,854,0.16,126,2.9,932
2019,3,24,16,30,20,119,530,772,0.16,130,2.5,932
2019,3,24,17,30,18.3,101,337,636,0.16,139,1.6,931
2019,3,24,18,30,15.5,64,139,404,0.16,160,0.9,932
2019,3,24,19,30,13.5,0,0,0,0.16,177,0.8,932
2019,3,24,20,30,12.4,0,0,0,0.16,179,0.6,932
2019,3,24,21,30,11.5,0,0,0,0.16,152,0.5,933
2019,3,24,22,30,10.6,0,0,0,0.16,107,0.8,933
2019,3,24,23,30,9.2,0,0,0,0.16,81,1.2,934
2019,3,24,24,30,8.5,0,0,0,0.16,76,1.4,934
2019,3,25,1,30,6.7,0,0,0,0.16,68,1.5,934
2019,3,25,2,30,5.8,0,0,0,0.16,58,1.5,934
2019,3,25,3,30,5.2,0,0,0,0.16,48,1.5,933
2019,3,25,4,30,4.8,0,0,0,0.16,42,1.7,933
2019,3,25,5,30,4.4,0,0,0,0.16,40,2,933
2019,3,25,6,30,4.4,0,0,0,0.16,38,2.4,933
2019,3,25,7,30,5.8,20,30,188,0.16,37,3.1,933
2019,3,25,8,30,9.1,63,210,593,0.16,41,3.6,933
2019,3,25,9,30,13,84,414,775,0.16,50,3.7,933
2019,3,25,10,30,16.2,95,598,869,0.16,51,3.4,933
2019,3,25,11,30,18.3,101,740,922,0.16,46,3,933
2019,3,25,12,30,19.5,103,831,955,0.16,42,3,932
2019,3,25,13,30,20.3,100,855,968,0.16,40,3,931
2019,3,25,14,30,20.6,95,814,963,0.16,41,3.1,930
2019,3,25,15,30,20.6,88,716,945,0.16,42,3.2,929
2019,3,25,16,30,20.1,79,560,896,0.16,42,3.3,929
2019,3,25,17,30,18.2,66,367,801,0.16,41,2.6,928
2019,3,25,18,30,14.4,45,159,598,0.16,38,1.9,928
2019,3,25,19,30,11.7,0,0,0,0.16,39,2.5,929
2019,3,25,20,30,10.9,0,0,0,0.16,44,3.7,929
2019,3,25,21,30,9.5,0,0,0,0.16,46,4.3,930
2019,3,25,22,30,7.9,0,0,0,0.16,45,4.1,931
2019,3,25,23,30,6.5,0,0,0,0.16,44,4.1,931
2019,3,25,24,30,5.9,0,0,0,0.16,43,4.2,931
2019,3,26,1,30,4.4,0,0,0,0.16,39,4.2,931
2019,3,26,2,30,3.6,0,0,0,0.16,37,4.2,931
2019,3,26,3,30,3,0,0,0,0.16,35,4.1,931
2019,3,26,4,30,2.5,0,0,0,0.16,35,4.1,931
2019,3,26,5,30,2.2,0,0,0,0.16,35,4.1,931
2019,3,26,6,30,2.2,0,0,0,0.16,35,4.2,931
2019,3,26,7,30,3.7,22,37,271,0.16,38,4.8,931
2019,3,26,8,30,6.8,55,227,686,0.16,46,5.5,931
2019,3,26,9,30,10.5,71,439,852,0.16,56,5.6,931
2019,3,26,10,30,13.7,81,625,932,0.16,65,5.2,931
2019,3,26,11,30,16.3,89,768,972,0.16,73,4.7,930
2019,3,26,12,30,18.2,95,847,982,0.16,77,4.4,930
2019,3,26,13,30,19.5,95,871,989,0.16,78,4.2,929
2019,3,26,14,30,20.2,94,827,976,0.16,77,4,928
2019,3,26,15,30,20.3,90,723,947,0.16,72,4.1,928
2019,3,26,16,30,19.7,82,565,892,0.16,66,4.4,928
2019,3,26,17,30,17.9,68,374,809,0.16,60,4.3,928
2019,3,26,18,30,14.4,46,167,626,0.16,54,3.8,929
2019,3,26,19,30,11.2,0,0,0,0.16,49,3.9,930
2019,3,26,20,30,9.3,0,0,0,0.16,48,4.3,931
2019,3,26,21,30,7.5,0,0,0,0.16,48,4.3,932
2019,3,26,22,30,5.9,0,0,0,0.16,49,3.9,932
2019,3,26,23,30,4.6,0,0,0,0.16,50,3.4,933
2019,3,26,24,30,4,0,0,0,0.16,49,3.2,933
2019,3,27,1,30,2.8,0,0,0,0.16,49,2.7,933
2019,3,27,2,30,2.1,0,0,0,0.16,51,2.4,933
2019,3,27,3,30,1.5,0,0,0,0.16,53,2.2,933
2019,3,27,4,30,1.1,0,0,0,0.16,52,2.3,933
2019,3,27,5,30,0.6,0,0,0,0.16,49,2.4,934
2019,3,27,6,30,0.7,0,0,0,0.16,45,2.5,934
2019,3,27,7,30,2.5,23,41,284,0.16,44,2.8,934
2019,3,27,8,30,6.2,56,232,685,0.16,55,2.6,934
2019,3,27,9,30,9.8,73,441,843,0.16,71,2,935
2019,3,27,10,30,12.5,83,623,916,0.16,76,1.9,935
2019,3,27,11,30,14.5,90,769,966,0.16,78,2,934
2019,3,27,12,30,16.2,93,855,988,0.16,80,2,934
2019,3,27,13,30,17.3,95,877,992,0.16,78,1.9,934
2019,3,27,14,30,18,92,840,990,0.16,73,1.9,933
2019,3,27,15,30,18.4,86,735,966,0.16,67,1.9,932
2019,3,27,16,30,18.3,78,577,918,0.16,64,2,932
2019,3,27,17,30,16.9,65,381,827,0.16,63,1.6,932
2019,3,27,18,30,13.7,45,169,632,0.16,63,1.2,932
2019,3,27,19,30,10.5,0,0,0,0.16,60,1.5,933
2019,3,27,20,30,8.9,0,0,0,0.16,57,2.3,934
2019,3,27,21,30,7.7,0,0,0,0.16,57,3.1,935
2019,3,27,22,30,6.5,0,0,0,0.16,58,3.2,935
2019,3,27,23,30,5.3,0,0,0,0.16,59,2.9,936
2019,3,27,24,30,4.7,0,0,0,0.16,60,2.7,936
2019,3,28,1,30,3.6,0,0,0,0.17,61,2.5,936
2019,3,28,2,30,3,0,0,0,0.17,60,2.4,936
2019,3,28,3,30,2.4,0,0,0,0.17,59,2.4,936
2019,3,28,4,30,1.9,0,0,0,0.17,58,2.3,937
2019,3,28,5,30,1.4,0,0,0,0.17,57,2.2,937
2019,3,28,6,30,1.5,0,0,0,0.17,56,2.3,937
2019,3,28,7,30,3.3,24,43,266,0.17,58,2.7,938
2019,3,28,8,30,6.8,60,231,650,0.17,75,2.5,938
2019,3,28,9,30,10.7,78,437,813,0.17,115,1.8,938
2019,3,28,10,30,13.5,83,628,918,0.17,146,1.5,938
2019,3,28,11,30,15.4,89,770,962,0.17,154,1.3,937
2019,3,28,12,30,16.8,92,855,983,0.17,153,1.2,937
2019,3,28,13,30,17.7,91,878,993,0.17,151,1.2,936
2019,3,28,14,30,18.3,89,835,983,0.17,149,1.1,935
2019,3,28,15,30,18.4,85,731,957,0.17,148,0.9,934
2019,3,28,16,30,18,82,571,892,0.17,148,0.8,934
2019,3,28,17,30,16.8,69,377,796,0.17,164,0.6,933
2019,3,28,18,30,14.6,48,168,598,0.17,201,0.6,934
2019,3,28,19,30,12.7,0,0,0,0.17,230,0.8,934
2019,3,28,20,30,11.8,0,0,0,0.17,231,0.6,934
2019,3,28,21,30,10.6,0,0,0,0.17,180,0.6,934
2019,3,28,22,30,8.4,0,0,0,0.17,131,1,935
2019,3,28,23,30,6.2,0,0,0,0.17,129,1.3,935
2019,3,28,24,30,5.3,0,0,0,0.17,131,1.5,935
2019,3,29,1,30,3.6,0,0,0,0.16,141,1.5,935
2019,3,29,2,30,2.8,0,0,0,0.16,144,1.3,935
